iteration,operator,move,temperature,accepted,candidate_objective,current_objective,best_objective,candidate_spots,best_spots,candidate_days,candidate_over_budget_days,candidate_time_window_violations,candidate_limited_lodging_nights
875,random_removal,swap,33.2539,False,-125518.572,258458.866,258470.175,32,32,33,6,0,0
876,long_arc_removal,two_opt,33.0544,False,-240448.691,258458.866,258470.175,32,32,34,6,0,1
877,region_removal,none,32.856,False,250464.113,258458.866,258470.175,31,32,30,2,0,1
878,random_removal,two_opt,32.6589,False,-2358.509,258458.866,258470.175,31,32,32,6,0,1
879,random_removal,two_opt,32.463,False,4517.481,258458.866,258470.175,32,32,32,6,0,1
880,worst_removal,none,32.2682,False,252147.634,258458.866,258470.175,30,32,30,1,0,0
881,lodging_pressure_removal,swap,32.0746,False,-120400.352,258458.866,258470.175,32,32,33,6,0,0
882,region_removal,none,31.8821,True,258470.175,258470.175,258470.175,32,32,30,2,0,0
883,random_removal,two_opt,31.6908,False,-123044.995,258470.175,258470.175,31,32,33,5,0,1
884,long_arc_removal,none,31.5007,True,258470.175,258470.175,258470.175,32,32,30,2,0,0
885,random_removal,reorder,31.3117,False,233194.923,258470.175,258470.175,27,32,26,5,0,1
886,lodging_pressure_removal,two_opt,31.1238,True,258461.866,258461.866,258470.175,32,32,30,2,0,0
887,random_removal,swap,30.9371,False,9626.77,258461.866,258470.175,31,32,32,3,0,0
888,random_removal,swap,30.7514,False,247961.315,258461.866,258470.175,30,32,28,4,0,0
889,region_removal,two_opt,30.5669,True,258470.175,258470.175,258470.175,32,32,30,2,0,0
890,region_removal,reorder,30.3835,False,250122.899,258470.175,258470.175,32,32,29,7,0,1
891,random_removal,none,30.2012,False,249461.988,258470.175,258470.175,30,32,29,3,0,0
892,region_removal,reorder,30.02,False,250122.899,258470.175,258470.175,32,32,29,7,0,1
893,worst_removal,two_opt,29.8399,False,-237730.707,258470.175,258470.175,32,32,34,6,0,1
894,region_removal,reorder,29.6609,False,250122.899,258470.175,258470.175,32,32,29,7,0,1
895,random_removal,reorder,29.4829,False,240845.364,258470.175,258470.175,31,32,29,7,0,1
896,worst_removal,two_opt,29.306,False,-2046.864,258470.175,258470.175,30,32,32,6,0,1
897,region_removal,two_opt,29.1302,False,-109078.212,258470.175,258470.175,32,32,33,3,0,0
898,region_removal,none,28.9554,True,258470.175,258470.175,258470.175,32,32,30,2,0,0
899,region_removal,two_opt,28.7816,False,-241232.411,258470.175,258470.175,32,32,34,6,0,1
900,region_removal,two_opt,28.609,False,-240159.105,258470.175,258470.175,32,32,34,5,0,0
