from_spot_id,from_spot_name,from_lng,from_lat,to_spot_id,to_spot_name,to_lng,to_lat,amap_origin_id,amap_dest_batch_index,driving_distance_km,driving_duration_hours,driving_duration_minutes,source_id
P023,世界魔鬼城,85.733205,46.135149,P003,火焰山,89.513296,42.918783,23,3,645.717,6.992,419.5,AMAP_DISTANCE_API
P024,喀什古城,75.994657,39.475323,P003,火焰山,89.513296,42.918783,24,3,1389.847,15.831,949.9,AMAP_DISTANCE_API
P025,艾提尕尔清真寺,75.987867,39.472577,P003,火焰山,89.513296,42.918783,25,3,1389.227,15.811,948.7,AMAP_DISTANCE_API
P026,香妃园,76.026973,39.488614,P003,火焰山,89.513296,42.918783,26,3,1388.663,15.704,942.3,AMAP_DISTANCE_API
P027,帕米尔高原白沙湖,75.049369,38.443069,P003,火焰山,89.513296,42.918783,27,3,1573.429,18.529,1111.8,AMAP_DISTANCE_API
P028,石头城遗址,75.234894,37.78213,P003,火焰山,89.513296,42.918783,28,3,1673.376,19.938,1196.3,AMAP_DISTANCE_API
P029,天山神秘大峡谷,83.065893,42.122058,P003,火焰山,89.513296,42.918783,29,3,743.034,10.028,601.7,AMAP_DISTANCE_API
P030,库车王府,82.920907,41.718795,P003,火焰山,89.513296,42.918783,30,3,686.55,8.838,530.3,AMAP_DISTANCE_API
P031,克孜尔石窟,82.506888,41.779043,P003,火焰山,89.513296,42.918783,31,3,741.924,9.992,599.5,AMAP_DISTANCE_API
P032,博斯腾湖,87.132144,41.984799,P003,火焰山,89.513296,42.918783,32,3,365.903,5.756,345.4,AMAP_DISTANCE_API
P033,巴音布鲁克草原,84.152246,43.038375,P003,火焰山,89.513296,42.918783,33,3,585.19,8.046,482.8,AMAP_DISTANCE_API
P034,罗布人村寨,86.102565,41.051029,P003,火焰山,89.513296,42.918783,34,3,477.941,6.854,411.2,AMAP_DISTANCE_API
P035,江布拉克草原,89.725973,43.648226,P003,火焰山,89.513296,42.918783,35,3,325.112,4.496,269.7,AMAP_DISTANCE_API
P036,北庭故城遗址,89.206249,44.06673,P003,火焰山,89.513296,42.918783,36,3,357.275,4.715,282.9,AMAP_DISTANCE_API
P037,和田博物馆,79.927167,37.091873,P003,火焰山,89.513296,42.918783,37,3,1333.771,17.059,1023.5,AMAP_DISTANCE_API
P038,尼雅遗址,82.721398,37.977215,P003,火焰山,89.513296,42.918783,38,3,1043.471,14.459,867.5,AMAP_DISTANCE_API
P039,千里葡萄长廊,79.833641,37.127514,P003,火焰山,89.513296,42.918783,39,3,1335.168,17.11,1026.6,AMAP_DISTANCE_API
P040,奥依塔克冰川,75.340867,38.941664,P003,火焰山,89.513296,42.918783,40,3,1487.392,17.263,1035.8,AMAP_DISTANCE_API
P001,天山天池,88.067381,44.102919,P004,葡萄沟,89.24417,43.000687,1,4,270.02,3.231,193.8,AMAP_DISTANCE_API
P002,达坂城古镇,88.338318,43.326289,P004,葡萄沟,89.24417,43.000687,2,4,103.008,1.296,77.7,AMAP_DISTANCE_API
P003,火焰山,89.513296,42.918783,P004,葡萄沟,89.24417,43.000687,3,4,30.314,0.578,34.6,AMAP_DISTANCE_API
P004,葡萄沟,89.24417,43.000687,P004,葡萄沟,89.24417,43.000687,4,4,0.001,0.0,0.0,AMAP_DISTANCE_API
P005,坎儿井民俗园,89.148541,42.95264,P004,葡萄沟,89.24417,43.000687,5,4,14.369,0.442,26.5,AMAP_DISTANCE_API
P006,交河故城,89.065435,42.953881,P004,葡萄沟,89.24417,43.000687,6,4,22.387,0.638,38.3,AMAP_DISTANCE_API
P007,楼兰古城,75.993543,39.463205,P004,葡萄沟,89.24417,43.000687,7,4,1373.007,15.748,944.9,AMAP_DISTANCE_API
P008,赛里木湖,81.386542,44.617077,P004,葡萄沟,89.24417,43.000687,8,4,745.399,7.845,470.7,AMAP_DISTANCE_API
P009,那拉提草原,84.020007,43.266978,P004,葡萄沟,89.24417,43.000687,9,4,622.741,9.223,553.4,AMAP_DISTANCE_API
P010,喀拉峻大草原,82.088099,43.065713,P004,葡萄沟,89.24417,43.000687,10,4,891.222,12.937,776.2,AMAP_DISTANCE_API
P011,高昌故城,89.528941,42.852645,P004,葡萄沟,89.24417,43.000687,11,4,40.705,0.968,58.1,AMAP_DISTANCE_API
P012,苏公塔,89.206429,42.935833,P004,葡萄沟,89.24417,43.000687,12,4,9.088,0.298,17.9,AMAP_DISTANCE_API
P013,吐峪沟麻扎村,89.69288,42.856627,P004,葡萄沟,89.24417,43.000687,13,4,49.487,0.912,54.7,AMAP_DISTANCE_API
P014,霍城薰衣草花田,80.917837,44.294346,P004,葡萄沟,89.24417,43.000687,14,4,805.839,8.668,520.1,AMAP_DISTANCE_API
P015,昭苏草原,81.422775,42.842975,P004,葡萄沟,89.24417,43.000687,15,4,929.757,15.003,900.2,AMAP_DISTANCE_API
P016,夏塔古道,80.668138,42.597704,P004,葡萄沟,89.24417,43.000687,16,4,998.731,14.328,859.7,AMAP_DISTANCE_API
P017,果子沟大桥,81.140191,44.475984,P004,葡萄沟,89.24417,43.000687,17,4,771.117,8.081,484.9,AMAP_DISTANCE_API
P018,喀纳斯湖,87.055797,48.82663,P004,葡萄沟,89.24417,43.000687,18,4,886.701,10.828,649.6,AMAP_DISTANCE_API
P019,禾木村,87.452753,48.576964,P004,葡萄沟,89.24417,43.000687,19,4,869.765,10.281,616.8,AMAP_DISTANCE_API
P020,白哈巴村,86.783604,48.699657,P004,葡萄沟,89.24417,43.000687,20,4,857.612,10.176,610.6,AMAP_DISTANCE_API
P021,可可托海,89.884211,47.222081,P004,葡萄沟,89.24417,43.000687,21,4,726.137,7.914,474.9,AMAP_DISTANCE_API
P022,五彩滩,86.680702,47.837537,P004,葡萄沟,89.24417,43.000687,22,4,738.155,8.117,487.0,AMAP_DISTANCE_API
P023,世界魔鬼城,85.733205,46.135149,P004,葡萄沟,89.24417,43.000687,23,4,623.707,6.659,399.6,AMAP_DISTANCE_API
P024,喀什古城,75.994657,39.475323,P004,葡萄沟,89.24417,43.000687,24,4,1371.747,15.702,942.1,AMAP_DISTANCE_API
P025,艾提尕尔清真寺,75.987867,39.472577,P004,葡萄沟,89.24417,43.000687,25,4,1371.127,15.682,941.0,AMAP_DISTANCE_API
P026,香妃园,76.026973,39.488614,P004,葡萄沟,89.24417,43.000687,26,4,1370.563,15.575,934.5,AMAP_DISTANCE_API
P027,帕米尔高原白沙湖,75.049369,38.443069,P004,葡萄沟,89.24417,43.000687,27,4,1555.329,18.393,1103.6,AMAP_DISTANCE_API
P028,石头城遗址,75.234894,37.78213,P004,葡萄沟,89.24417,43.000687,28,4,1655.276,19.777,1186.7,AMAP_DISTANCE_API
P029,天山神秘大峡谷,83.065893,42.122058,P004,葡萄沟,89.24417,43.000687,29,4,724.934,9.829,589.7,AMAP_DISTANCE_API
P030,库车王府,82.920907,41.718795,P004,葡萄沟,89.24417,43.000687,30,4,668.45,8.674,520.4,AMAP_DISTANCE_API
P031,克孜尔石窟,82.506888,41.779043,P004,葡萄沟,89.24417,43.000687,31,4,723.824,9.794,587.7,AMAP_DISTANCE_API
P032,博斯腾湖,87.132144,41.984799,P004,葡萄沟,89.24417,43.000687,32,4,347.803,5.555,333.3,AMAP_DISTANCE_API
P033,巴音布鲁克草原,84.152246,43.038375,P004,葡萄沟,89.24417,43.000687,33,4,563.18,7.714,462.9,AMAP_DISTANCE_API
P034,罗布人村寨,86.102565,41.051029,P004,葡萄沟,89.24417,43.000687,34,4,459.841,6.679,400.8,AMAP_DISTANCE_API
P035,江布拉克草原,89.725973,43.648226,P004,葡萄沟,89.24417,43.000687,35,4,355.202,4.991,299.5,AMAP_DISTANCE_API
P036,北庭故城遗址,89.206249,44.06673,P004,葡萄沟,89.24417,43.000687,36,4,371.852,4.157,249.4,AMAP_DISTANCE_API
P037,和田博物馆,79.927167,37.091873,P004,葡萄沟,89.24417,43.000687,37,4,1315.671,16.911,1014.7,AMAP_DISTANCE_API
P038,尼雅遗址,82.721398,37.977215,P004,葡萄沟,89.24417,43.000687,38,4,1025.371,14.32,859.2,AMAP_DISTANCE_API
P039,千里葡萄长廊,79.833641,37.127514,P004,葡萄沟,89.24417,43.000687,39,4,1317.068,16.966,1018.0,AMAP_DISTANCE_API
P040,奥依塔克冰川,75.340867,38.941664,P004,葡萄沟,89.24417,43.000687,40,4,1469.292,17.124,1027.5,AMAP_DISTANCE_API
P001,天山天池,88.067381,44.102919,P005,坎儿井民俗园,89.148541,42.95264,1,5,266.361,3.235,194.1,AMAP_DISTANCE_API
P002,达坂城古镇,88.338318,43.326289,P005,坎儿井民俗园,89.148541,42.95264,2,5,99.349,1.307,78.4,AMAP_DISTANCE_API
P003,火焰山,89.513296,42.918783,P005,坎儿井民俗园,89.148541,42.95264,3,5,32.977,0.679,40.7,AMAP_DISTANCE_API
P004,葡萄沟,89.24417,43.000687,P005,坎儿井民俗园,89.148541,42.95264,4,5,13.716,0.416,24.9,AMAP_DISTANCE_API
P005,坎儿井民俗园,89.148541,42.95264,P005,坎儿井民俗园,89.148541,42.95264,5,5,0.001,0.0,0.0,AMAP_DISTANCE_API
P006,交河故城,89.065435,42.953881,P005,坎儿井民俗园,89.148541,42.95264,6,5,9.771,0.302,18.1,AMAP_DISTANCE_API
P007,楼兰古城,75.993543,39.463205,P005,坎儿井民俗园,89.148541,42.95264,7,5,1359.82,15.396,923.8,AMAP_DISTANCE_API
P008,赛里木湖,81.386542,44.617077,P005,坎儿井民俗园,89.148541,42.95264,8,5,741.74,7.874,472.4,AMAP_DISTANCE_API
P009,那拉提草原,84.020007,43.266978,P005,坎儿井民俗园,89.148541,42.95264,9,5,552.695,9.876,592.6,AMAP_DISTANCE_API
P010,喀拉峻大草原,82.088099,43.065713,P005,坎儿井民俗园,89.148541,42.95264,10,5,821.176,13.596,815.7,AMAP_DISTANCE_API
P011,高昌故城,89.528941,42.852645,P005,坎儿井民俗园,89.148541,42.95264,11,5,43.368,1.067,64.0,AMAP_DISTANCE_API
P012,苏公塔,89.206429,42.935833,P005,坎儿井民俗园,89.148541,42.95264,12,5,5.903,0.258,15.5,AMAP_DISTANCE_API
P013,吐峪沟麻扎村,89.69288,42.856627,P005,坎儿井民俗园,89.148541,42.95264,13,5,52.15,1.014,60.9,AMAP_DISTANCE_API
P014,霍城薰衣草花田,80.917837,44.294346,P005,坎儿井民俗园,89.148541,42.95264,14,5,802.18,8.691,521.5,AMAP_DISTANCE_API
P015,昭苏草原,81.422775,42.842975,P005,坎儿井民俗园,89.148541,42.95264,15,5,859.711,15.692,941.5,AMAP_DISTANCE_API
P016,夏塔古道,80.668138,42.597704,P005,坎儿井民俗园,89.148541,42.95264,16,5,928.685,14.96,897.6,AMAP_DISTANCE_API
P017,果子沟大桥,81.140191,44.475984,P005,坎儿井民俗园,89.148541,42.95264,17,5,767.458,8.111,486.6,AMAP_DISTANCE_API
P018,喀纳斯湖,87.055797,48.82663,P005,坎儿井民俗园,89.148541,42.95264,18,5,883.042,10.851,651.0,AMAP_DISTANCE_API
P019,禾木村,87.452753,48.576964,P005,坎儿井民俗园,89.148541,42.95264,19,5,866.106,10.29,617.4,AMAP_DISTANCE_API
P020,白哈巴村,86.783604,48.699657,P005,坎儿井民俗园,89.148541,42.95264,20,5,853.953,10.193,611.5,AMAP_DISTANCE_API
P021,可可托海,89.884211,47.222081,P005,坎儿井民俗园,89.148541,42.95264,21,5,722.478,7.942,476.6,AMAP_DISTANCE_API
P022,五彩滩,86.680702,47.837537,P005,坎儿井民俗园,89.148541,42.95264,22,5,734.496,8.135,488.1,AMAP_DISTANCE_API
P023,世界魔鬼城,85.733205,46.135149,P005,坎儿井民俗园,89.148541,42.95264,23,5,620.048,6.687,401.2,AMAP_DISTANCE_API
P024,喀什古城,75.994657,39.475323,P005,坎儿井民俗园,89.148541,42.95264,24,5,1358.56,15.346,920.8,AMAP_DISTANCE_API
P025,艾提尕尔清真寺,75.987867,39.472577,P005,坎儿井民俗园,89.148541,42.95264,25,5,1357.94,15.328,919.6,AMAP_DISTANCE_API
P026,香妃园,76.026973,39.488614,P005,坎儿井民俗园,89.148541,42.95264,26,5,1357.376,15.22,913.2,AMAP_DISTANCE_API
P027,帕米尔高原白沙湖,75.049369,38.443069,P005,坎儿井民俗园,89.148541,42.95264,27,5,1542.142,18.043,1082.5,AMAP_DISTANCE_API
P028,石头城遗址,75.234894,37.78213,P005,坎儿井民俗园,89.148541,42.95264,28,5,1642.089,19.422,1165.3,AMAP_DISTANCE_API
P029,天山神秘大峡谷,83.065893,42.122058,P005,坎儿井民俗园,89.148541,42.95264,29,5,711.747,9.473,568.4,AMAP_DISTANCE_API
P030,库车王府,82.920907,41.718795,P005,坎儿井民俗园,89.148541,42.95264,30,5,655.263,8.307,498.4,AMAP_DISTANCE_API
P031,克孜尔石窟,82.506888,41.779043,P005,坎儿井民俗园,89.148541,42.95264,31,5,710.637,9.444,566.6,AMAP_DISTANCE_API
P032,博斯腾湖,87.132144,41.984799,P005,坎儿井民俗园,89.148541,42.95264,32,5,334.616,5.224,313.4,AMAP_DISTANCE_API
P033,巴音布鲁克草原,84.152246,43.038375,P005,坎儿井民俗园,89.148541,42.95264,33,5,493.134,8.377,502.6,AMAP_DISTANCE_API
P034,罗布人村寨,86.102565,41.051029,P005,坎儿井民俗园,89.148541,42.95264,34,5,446.654,6.321,379.2,AMAP_DISTANCE_API
P035,江布拉克草原,89.725973,43.648226,P005,坎儿井民俗园,89.148541,42.95264,35,5,357.865,5.101,306.1,AMAP_DISTANCE_API
P036,北庭故城遗址,89.206249,44.06673,P005,坎儿井民俗园,89.148541,42.95264,36,5,368.193,4.188,251.3,AMAP_DISTANCE_API
P037,和田博物馆,79.927167,37.091873,P005,坎儿井民俗园,89.148541,42.95264,37,5,1302.484,16.573,994.4,AMAP_DISTANCE_API
P038,尼雅遗址,82.721398,37.977215,P005,坎儿井民俗园,89.148541,42.95264,38,5,1012.184,14.001,840.0,AMAP_DISTANCE_API
P039,千里葡萄长廊,79.833641,37.127514,P005,坎儿井民俗园,89.148541,42.95264,39,5,1303.881,16.628,997.7,AMAP_DISTANCE_API
P040,奥依塔克冰川,75.340867,38.941664,P005,坎儿井民俗园,89.148541,42.95264,40,5,1456.105,16.769,1006.1,AMAP_DISTANCE_API
P001,天山天池,88.067381,44.102919,P006,交河故城,89.065435,42.953881,1,6,271.98,3.342,200.5,AMAP_DISTANCE_API
P002,达坂城古镇,88.338318,43.326289,P006,交河故城,89.065435,42.953881,2,6,104.968,1.408,84.5,AMAP_DISTANCE_API
P003,火焰山,89.513296,42.918783,P006,交河故城,89.065435,42.953881,3,6,41.797,0.801,48.1,AMAP_DISTANCE_API
P004,葡萄沟,89.24417,43.000687,P006,交河故城,89.065435,42.953881,4,6,20.323,0.54,32.4,AMAP_DISTANCE_API
P005,坎儿井民俗园,89.148541,42.95264,P006,交河故城,89.065435,42.953881,5,6,7.563,0.223,13.4,AMAP_DISTANCE_API
P006,交河故城,89.065435,42.953881,P006,交河故城,89.065435,42.953881,6,6,0.001,0.0,0.0,AMAP_DISTANCE_API
P007,楼兰古城,75.993543,39.463205,P006,交河故城,89.065435,42.953881,7,6,1364.616,15.497,929.8,AMAP_DISTANCE_API
P008,赛里木湖,81.386542,44.617077,P006,交河故城,89.065435,42.953881,8,6,747.359,7.977,478.6,AMAP_DISTANCE_API
P009,那拉提草原,84.020007,43.266978,P006,交河故城,89.065435,42.953881,9,6,557.491,9.963,597.8,AMAP_DISTANCE_API
P010,喀拉峻大草原,82.088099,43.065713,P006,交河故城,89.065435,42.953881,10,6,825.972,13.672,820.3,AMAP_DISTANCE_API
P011,高昌故城,89.528941,42.852645,P006,交河故城,89.065435,42.953881,11,6,47.372,1.228,73.7,AMAP_DISTANCE_API
P012,苏公塔,89.206429,42.935833,P006,交河故城,89.065435,42.953881,12,6,14.096,0.388,23.2,AMAP_DISTANCE_API
P013,吐峪沟麻扎村,89.69288,42.856627,P006,交河故城,89.065435,42.953881,13,6,60.97,1.129,67.8,AMAP_DISTANCE_API
P014,霍城薰衣草花田,80.917837,44.294346,P006,交河故城,89.065435,42.953881,14,6,807.799,8.797,527.8,AMAP_DISTANCE_API
P015,昭苏草原,81.422775,42.842975,P006,交河故城,89.065435,42.953881,15,6,864.507,15.768,946.1,AMAP_DISTANCE_API
P016,夏塔古道,80.668138,42.597704,P006,交河故城,89.065435,42.953881,16,6,933.481,15.029,901.7,AMAP_DISTANCE_API
P017,果子沟大桥,81.140191,44.475984,P006,交河故城,89.065435,42.953881,17,6,773.077,8.216,492.9,AMAP_DISTANCE_API
P018,喀纳斯湖,87.055797,48.82663,P006,交河故城,89.065435,42.953881,18,6,888.661,10.969,658.1,AMAP_DISTANCE_API
P019,禾木村,87.452753,48.576964,P006,交河故城,89.065435,42.953881,19,6,871.725,10.408,624.5,AMAP_DISTANCE_API
P020,白哈巴村,86.783604,48.699657,P006,交河故城,89.065435,42.953881,20,6,859.572,10.321,619.3,AMAP_DISTANCE_API
P021,可可托海,89.884211,47.222081,P006,交河故城,89.065435,42.953881,21,6,728.097,8.048,482.9,AMAP_DISTANCE_API
P022,五彩滩,86.680702,47.837537,P006,交河故城,89.065435,42.953881,22,6,740.115,8.248,494.9,AMAP_DISTANCE_API
P023,世界魔鬼城,85.733205,46.135149,P006,交河故城,89.065435,42.953881,23,6,625.667,6.789,407.4,AMAP_DISTANCE_API
P024,喀什古城,75.994657,39.475323,P006,交河故城,89.065435,42.953881,24,6,1363.356,15.448,926.9,AMAP_DISTANCE_API
P025,艾提尕尔清真寺,75.987867,39.472577,P006,交河故城,89.065435,42.953881,25,6,1362.736,15.432,925.9,AMAP_DISTANCE_API
P026,香妃园,76.026973,39.488614,P006,交河故城,89.065435,42.953881,26,6,1362.172,15.324,919.4,AMAP_DISTANCE_API
P027,帕米尔高原白沙湖,75.049369,38.443069,P006,交河故城,89.065435,42.953881,27,6,1546.938,18.159,1089.6,AMAP_DISTANCE_API
P028,石头城遗址,75.234894,37.78213,P006,交河故城,89.065435,42.953881,28,6,1646.885,19.538,1172.3,AMAP_DISTANCE_API
P029,天山神秘大峡谷,83.065893,42.122058,P006,交河故城,89.065435,42.953881,29,6,716.543,9.58,574.8,AMAP_DISTANCE_API
P030,库车王府,82.920907,41.718795,P006,交河故城,89.065435,42.953881,30,6,660.059,8.413,504.8,AMAP_DISTANCE_API
P031,克孜尔石窟,82.506888,41.779043,P006,交河故城,89.065435,42.953881,31,6,715.433,9.546,572.8,AMAP_DISTANCE_API
P032,博斯腾湖,87.132144,41.984799,P006,交河故城,89.065435,42.953881,32,6,339.412,5.304,318.3,AMAP_DISTANCE_API
P033,巴音布鲁克草原,84.152246,43.038375,P006,交河故城,89.065435,42.953881,33,6,497.93,8.468,508.1,AMAP_DISTANCE_API
P034,罗布人村寨,86.102565,41.051029,P006,交河故城,89.065435,42.953881,34,6,451.45,6.404,384.2,AMAP_DISTANCE_API
P035,江布拉克草原,89.725973,43.648226,P006,交河故城,89.065435,42.953881,35,6,366.685,5.23,313.8,AMAP_DISTANCE_API
P036,北庭故城遗址,89.206249,44.06673,P006,交河故城,89.065435,42.953881,36,6,373.812,4.294,257.6,AMAP_DISTANCE_API
P037,和田博物馆,79.927167,37.091873,P006,交河故城,89.065435,42.953881,37,6,1307.28,16.652,999.1,AMAP_DISTANCE_API
P038,尼雅遗址,82.721398,37.977215,P006,交河故城,89.065435,42.953881,38,6,1016.98,14.068,844.1,AMAP_DISTANCE_API
P039,千里葡萄长廊,79.833641,37.127514,P006,交河故城,89.065435,42.953881,39,6,1308.677,16.707,1002.4,AMAP_DISTANCE_API
P040,奥依塔克冰川,75.340867,38.941664,P006,交河故城,89.065435,42.953881,40,6,1460.901,16.884,1013.0,AMAP_DISTANCE_API
P001,天山天池,88.067381,44.102919,P007,楼兰古城,75.993543,39.463205,1,7,1389.189,14.842,890.5,AMAP_DISTANCE_API
P002,达坂城古镇,88.338318,43.326289,P007,楼兰古城,75.993543,39.463205,2,7,1382.897,14.58,874.8,AMAP_DISTANCE_API
P003,火焰山,89.513296,42.918783,P007,楼兰古城,75.993543,39.463205,3,7,1379.964,15.74,944.4,AMAP_DISTANCE_API
P004,葡萄沟,89.24417,43.000687,P007,楼兰古城,75.993543,39.463205,4,7,1360.955,15.544,932.7,AMAP_DISTANCE_API
P005,坎儿井民俗园,89.148541,42.95264,P007,楼兰古城,75.993543,39.463205,5,7,1348.405,15.18,910.8,AMAP_DISTANCE_API
P006,交河故城,89.065435,42.953881,P007,楼兰古城,75.993543,39.463205,6,7,1355.422,15.342,920.5,AMAP_DISTANCE_API
P007,楼兰古城,75.993543,39.463205,P007,楼兰古城,75.993543,39.463205,7,7,0.001,0.0,0.0,AMAP_DISTANCE_API
P008,赛里木湖,81.386542,44.617077,P007,楼兰古城,75.993543,39.463205,8,7,1426.883,17.465,1047.9,AMAP_DISTANCE_API
P009,那拉提草原,84.020007,43.266978,P007,楼兰古城,75.993543,39.463205,9,7,1047.267,13.358,801.5,AMAP_DISTANCE_API
P010,喀拉峻大草原,82.088099,43.065713,P007,楼兰古城,75.993543,39.463205,10,7,1315.748,17.074,1024.4,AMAP_DISTANCE_API
P011,高昌故城,89.528941,42.852645,P007,楼兰古城,75.993543,39.463205,11,7,1385.539,16.299,977.9,AMAP_DISTANCE_API
P012,苏公塔,89.206429,42.935833,P007,楼兰古城,75.993543,39.463205,12,7,1352.263,15.279,916.7,AMAP_DISTANCE_API
P013,吐峪沟麻扎村,89.69288,42.856627,P007,楼兰古城,75.993543,39.463205,13,7,1399.137,16.159,969.5,AMAP_DISTANCE_API
P014,霍城薰衣草花田,80.917837,44.294346,P007,楼兰古城,75.993543,39.463205,14,7,1362.232,16.462,987.7,AMAP_DISTANCE_API
P015,昭苏草原,81.422775,42.842975,P007,楼兰古城,75.993543,39.463205,15,7,1354.283,19.139,1148.3,AMAP_DISTANCE_API
P016,夏塔古道,80.668138,42.597704,P007,楼兰古城,75.993543,39.463205,16,7,1423.257,18.426,1105.5,AMAP_DISTANCE_API
P017,果子沟大桥,81.140191,44.475984,P007,楼兰古城,75.993543,39.463205,17,7,1463.251,17.859,1071.6,AMAP_DISTANCE_API
P018,喀纳斯湖,87.055797,48.82663,P007,楼兰古城,75.993543,39.463205,18,7,2000.204,22.38,1342.8,AMAP_DISTANCE_API
P019,禾木村,87.452753,48.576964,P007,楼兰古城,75.993543,39.463205,19,7,1983.268,21.699,1302.0,AMAP_DISTANCE_API
P020,白哈巴村,86.783604,48.699657,P007,楼兰古城,75.993543,39.463205,20,7,1971.115,21.561,1293.6,AMAP_DISTANCE_API
P021,可可托海,89.884211,47.222081,P007,楼兰古城,75.993543,39.463205,21,7,1845.306,19.692,1181.5,AMAP_DISTANCE_API
P022,五彩滩,86.680702,47.837537,P007,楼兰古城,75.993543,39.463205,22,7,1851.658,19.462,1167.7,AMAP_DISTANCE_API
P023,世界魔鬼城,85.733205,46.135149,P007,楼兰古城,75.993543,39.463205,23,7,1479.675,19.569,1174.1,AMAP_DISTANCE_API
P024,喀什古城,75.994657,39.475323,P007,楼兰古城,75.993543,39.463205,24,7,2.027,0.143,8.6,AMAP_DISTANCE_API
P025,艾提尕尔清真寺,75.987867,39.472577,P007,楼兰古城,75.993543,39.463205,25,7,2.11,0.133,8.0,AMAP_DISTANCE_API
P026,香妃园,76.026973,39.488614,P007,楼兰古城,75.993543,39.463205,26,7,4.505,0.274,16.5,AMAP_DISTANCE_API
P027,帕米尔高原白沙湖,75.049369,38.443069,P007,楼兰古城,75.993543,39.463205,27,7,181.679,3.455,207.3,AMAP_DISTANCE_API
P028,石头城遗址,75.234894,37.78213,P007,楼兰古城,75.993543,39.463205,28,7,281.626,4.93,295.8,AMAP_DISTANCE_API
P029,天山神秘大峡谷,83.065893,42.122058,P007,楼兰古城,75.993543,39.463205,29,7,768.05,8.201,492.1,AMAP_DISTANCE_API
P030,库车王府,82.920907,41.718795,P007,楼兰古城,75.993543,39.463205,30,7,709.269,7.267,436.0,AMAP_DISTANCE_API
P031,克孜尔石窟,82.506888,41.779043,P007,楼兰古城,75.993543,39.463205,31,7,698.593,7.649,458.9,AMAP_DISTANCE_API
P032,博斯腾湖,87.132144,41.984799,P007,楼兰古城,75.993543,39.463205,32,7,1094.765,12.068,724.1,AMAP_DISTANCE_API
P033,巴音布鲁克草原,84.152246,43.038375,P007,楼兰古城,75.993543,39.463205,33,7,957.061,11.245,674.7,AMAP_DISTANCE_API
P034,罗布人村寨,86.102565,41.051029,P007,楼兰古城,75.993543,39.463205,34,7,1093.608,12.365,741.9,AMAP_DISTANCE_API
P035,江布拉克草原,89.725973,43.648226,P007,楼兰古城,75.993543,39.463205,35,7,1551.647,16.749,1004.9,AMAP_DISTANCE_API
P036,北庭故城遗址,89.206249,44.06673,P007,楼兰古城,75.993543,39.463205,36,7,1491.021,15.968,958.1,AMAP_DISTANCE_API
P037,和田博物馆,79.927167,37.091873,P007,楼兰古城,75.993543,39.463205,37,7,495.488,5.617,337.1,AMAP_DISTANCE_API
P038,尼雅遗址,82.721398,37.977215,P007,楼兰古城,75.993543,39.463205,38,7,861.417,9.991,599.4,AMAP_DISTANCE_API
P039,千里葡萄长廊,79.833641,37.127514,P007,楼兰古城,75.993543,39.463205,39,7,491.654,5.565,333.9,AMAP_DISTANCE_API
P040,奥依塔克冰川,75.340867,38.941664,P007,楼兰古城,75.993543,39.463205,40,7,95.642,2.108,126.5,AMAP_DISTANCE_API
P001,天山天池,88.067381,44.102919,P008,赛里木湖,81.386542,44.617077,1,8,587.736,6.21,372.6,AMAP_DISTANCE_API
P002,达坂城古镇,88.338318,43.326289,P008,赛里木湖,81.386542,44.617077,2,8,638.227,6.635,398.1,AMAP_DISTANCE_API
P003,火焰山,89.513296,42.918783,P008,赛里木湖,81.386542,44.617077,3,8,759.482,8.365,501.9,AMAP_DISTANCE_API
P004,葡萄沟,89.24417,43.000687,P008,赛里木湖,81.386542,44.617077,4,8,737.824,7.994,479.6,AMAP_DISTANCE_API
P005,坎儿井民俗园,89.148541,42.95264,P008,赛里木湖,81.386542,44.617077,5,8,734.25,8.023,481.4,AMAP_DISTANCE_API
P006,交河故城,89.065435,42.953881,P008,赛里木湖,81.386542,44.617077,6,8,742.077,8.267,496.0,AMAP_DISTANCE_API
P007,楼兰古城,75.993543,39.463205,P008,赛里木湖,81.386542,44.617077,7,8,1426.773,17.846,1070.8,AMAP_DISTANCE_API
P008,赛里木湖,81.386542,44.617077,P008,赛里木湖,81.386542,44.617077,8,8,0.001,0.0,0.0,AMAP_DISTANCE_API
P009,那拉提草原,84.020007,43.266978,P008,赛里木湖,81.386542,44.617077,9,8,407.912,5.346,320.8,AMAP_DISTANCE_API
P010,喀拉峻大草原,82.088099,43.065713,P008,赛里木湖,81.386542,44.617077,10,8,313.314,4.563,273.8,AMAP_DISTANCE_API
P011,高昌故城,89.528941,42.852645,P008,赛里木湖,81.386542,44.617077,11,8,769.873,8.773,526.4,AMAP_DISTANCE_API
P012,苏公塔,89.206429,42.935833,P008,赛里木湖,81.386542,44.617077,12,8,739.725,8.087,485.2,AMAP_DISTANCE_API
P013,吐峪沟麻扎村,89.69288,42.856627,P008,赛里木湖,81.386542,44.617077,13,8,778.655,8.714,522.8,AMAP_DISTANCE_API
P014,霍城薰衣草花田,80.917837,44.294346,P008,赛里木湖,81.386542,44.617077,14,8,75.844,1.179,70.7,AMAP_DISTANCE_API
P015,昭苏草原,81.422775,42.842975,P008,赛里木湖,81.386542,44.617077,15,8,351.849,6.572,394.4,AMAP_DISTANCE_API
P016,夏塔古道,80.668138,42.597704,P008,赛里木湖,81.386542,44.617077,16,8,420.823,5.808,348.4,AMAP_DISTANCE_API
