scenario_id,trial,external_multicity_premium_yuan_for_two,open_gateway_effective_cost_yuan_for_two,rooted_effective_cost_yuan_for_two,open_gateway_savings_yuan_for_two,chosen_policy
peak_summer_multicity,381,2610.29,5602.98,4340.68,-1262.3,urumqi_rooted
peak_summer_multicity,382,1932.41,4925.1,4340.68,-584.42,urumqi_rooted
peak_summer_multicity,383,1558.53,4551.22,4340.68,-210.54,urumqi_rooted
peak_summer_multicity,384,2384.87,5377.56,4340.68,-1036.88,urumqi_rooted
peak_summer_multicity,385,2179.97,5172.66,4340.68,-831.98,urumqi_rooted
peak_summer_multicity,386,2705.89,5698.58,4340.68,-1357.9,urumqi_rooted
peak_summer_multicity,387,1335.71,4328.4,4340.68,12.28,open_gateway
peak_summer_multicity,388,1276.95,4269.64,4340.68,71.04,open_gateway
peak_summer_multicity,389,1655.88,4648.57,4340.68,-307.89,urumqi_rooted
peak_summer_multicity,390,1964.77,4957.46,4340.68,-616.78,urumqi_rooted
peak_summer_multicity,391,1415.81,4408.5,4340.68,-67.82,urumqi_rooted
peak_summer_multicity,392,1711.8,4704.49,4340.68,-363.81,urumqi_rooted
peak_summer_multicity,393,1199.51,4192.2,4340.68,148.48,open_gateway
peak_summer_multicity,394,1008.41,4001.1,4340.68,339.58,open_gateway
peak_summer_multicity,395,2240.89,5233.58,4340.68,-892.9,urumqi_rooted
peak_summer_multicity,396,1475.92,4468.61,4340.68,-127.93,urumqi_rooted
peak_summer_multicity,397,1507.43,4500.12,4340.68,-159.44,urumqi_rooted
peak_summer_multicity,398,3048.05,6040.74,4340.68,-1700.06,urumqi_rooted
peak_summer_multicity,399,2931.91,5924.6,4340.68,-1583.92,urumqi_rooted
peak_summer_multicity,400,1535.88,4528.57,4340.68,-187.89,urumqi_rooted
peak_summer_multicity,401,1096.51,4089.2,4340.68,251.48,open_gateway
peak_summer_multicity,402,2624.01,5616.7,4340.68,-1276.02,urumqi_rooted
peak_summer_multicity,403,1362.43,4355.12,4340.68,-14.44,urumqi_rooted
peak_summer_multicity,404,1491.04,4483.73,4340.68,-143.05,urumqi_rooted
peak_summer_multicity,405,1936.47,4929.16,4340.68,-588.48,urumqi_rooted
peak_summer_multicity,406,1852.97,4845.66,4340.68,-504.98,urumqi_rooted
peak_summer_multicity,407,2078.59,5071.28,4340.68,-730.6,urumqi_rooted
peak_summer_multicity,408,1805.95,4798.64,4340.68,-457.96,urumqi_rooted
peak_summer_multicity,409,754.12,3746.81,4340.68,593.87,open_gateway
peak_summer_multicity,410,1797.12,4789.81,4340.68,-449.13,urumqi_rooted
peak_summer_multicity,411,1902.4,4895.09,4340.68,-554.41,urumqi_rooted
peak_summer_multicity,412,806.01,3798.7,4340.68,541.98,open_gateway
peak_summer_multicity,413,1629.14,4621.83,4340.68,-281.15,urumqi_rooted
peak_summer_multicity,414,1886.36,4879.05,4340.68,-538.37,urumqi_rooted
peak_summer_multicity,415,901.98,3894.67,4340.68,446.01,open_gateway
peak_summer_multicity,416,918.71,3911.4,4340.68,429.28,open_gateway
peak_summer_multicity,417,1788.48,4781.17,4340.68,-440.49,urumqi_rooted
peak_summer_multicity,418,2205.39,5198.08,4340.68,-857.4,urumqi_rooted
peak_summer_multicity,419,1662.11,4654.8,4340.68,-314.12,urumqi_rooted
peak_summer_multicity,420,1206.63,4199.32,4340.68,141.36,open_gateway
peak_summer_multicity,421,2823.73,5816.42,4340.68,-1475.74,urumqi_rooted
peak_summer_multicity,422,1823.53,4816.22,4340.68,-475.54,urumqi_rooted
peak_summer_multicity,423,1766.42,4759.11,4340.68,-418.43,urumqi_rooted
peak_summer_multicity,424,1141.49,4134.18,4340.68,206.5,open_gateway
peak_summer_multicity,425,1347.71,4340.4,4340.68,0.28,open_gateway
peak_summer_multicity,426,1267.84,4260.53,4340.68,80.15,open_gateway
peak_summer_multicity,427,2147.06,5139.75,4340.68,-799.07,urumqi_rooted
peak_summer_multicity,428,2594.02,5586.71,4340.68,-1246.03,urumqi_rooted
peak_summer_multicity,429,2616.08,5608.77,4340.68,-1268.09,urumqi_rooted
peak_summer_multicity,430,1659.26,4651.95,4340.68,-311.27,urumqi_rooted
peak_summer_multicity,431,2080.17,5072.86,4340.68,-732.18,urumqi_rooted
peak_summer_multicity,432,1053.71,4046.4,4340.68,294.28,open_gateway
peak_summer_multicity,433,2805.99,5798.68,4340.68,-1458.0,urumqi_rooted
peak_summer_multicity,434,1235.77,4228.46,4340.68,112.22,open_gateway
peak_summer_multicity,435,1288.37,4281.06,4340.68,59.62,open_gateway
peak_summer_multicity,436,846.81,3839.5,4340.68,501.18,open_gateway
peak_summer_multicity,437,1290.97,4283.66,4340.68,57.02,open_gateway
peak_summer_multicity,438,2096.04,5088.73,4340.68,-748.05,urumqi_rooted
peak_summer_multicity,439,1732.08,4724.77,4340.68,-384.09,urumqi_rooted
peak_summer_multicity,440,2352.67,5345.36,4340.68,-1004.68,urumqi_rooted
peak_summer_multicity,441,1153.55,4146.24,4340.68,194.44,open_gateway
peak_summer_multicity,442,1609.29,4601.98,4340.68,-261.3,urumqi_rooted
peak_summer_multicity,443,2292.54,5285.23,4340.68,-944.55,urumqi_rooted
peak_summer_multicity,444,1934.24,4926.93,4340.68,-586.25,urumqi_rooted
peak_summer_multicity,445,3225.27,6217.96,4340.68,-1877.28,urumqi_rooted
peak_summer_multicity,446,2124.76,5117.45,4340.68,-776.77,urumqi_rooted
peak_summer_multicity,447,1717.99,4710.68,4340.68,-370.0,urumqi_rooted
peak_summer_multicity,448,1621.4,4614.09,4340.68,-273.41,urumqi_rooted
peak_summer_multicity,449,3193.74,6186.43,4340.68,-1845.75,urumqi_rooted
peak_summer_multicity,450,1376.7,4369.39,4340.68,-28.71,urumqi_rooted
peak_summer_multicity,451,1489.95,4482.64,4340.68,-141.96,urumqi_rooted
peak_summer_multicity,452,1510.64,4503.33,4340.68,-162.65,urumqi_rooted
peak_summer_multicity,453,1106.46,4099.15,4340.68,241.53,open_gateway
peak_summer_multicity,454,1680.03,4672.72,4340.68,-332.04,urumqi_rooted
peak_summer_multicity,455,1093.55,4086.24,4340.68,254.44,open_gateway
peak_summer_multicity,456,1931.45,4924.14,4340.68,-583.46,urumqi_rooted
peak_summer_multicity,457,1128.57,4121.26,4340.68,219.42,open_gateway
peak_summer_multicity,458,1677.66,4670.35,4340.68,-329.67,urumqi_rooted
peak_summer_multicity,459,607.35,3600.04,4340.68,740.64,open_gateway
peak_summer_multicity,460,2510.68,5503.37,4340.68,-1162.69,urumqi_rooted
peak_summer_multicity,461,1655.97,4648.66,4340.68,-307.98,urumqi_rooted
peak_summer_multicity,462,1573.42,4566.11,4340.68,-225.43,urumqi_rooted
peak_summer_multicity,463,1785.24,4777.93,4340.68,-437.25,urumqi_rooted
peak_summer_multicity,464,1307.1,4299.79,4340.68,40.89,open_gateway
peak_summer_multicity,465,1873.04,4865.73,4340.68,-525.05,urumqi_rooted
peak_summer_multicity,466,2274.3,5266.99,4340.68,-926.31,urumqi_rooted
peak_summer_multicity,467,1233.49,4226.18,4340.68,114.5,open_gateway
peak_summer_multicity,468,1275.29,4267.98,4340.68,72.7,open_gateway
peak_summer_multicity,469,2766.14,5758.83,4340.68,-1418.15,urumqi_rooted
peak_summer_multicity,470,1502.0,4494.69,4340.68,-154.01,urumqi_rooted
peak_summer_multicity,471,2119.75,5112.44,4340.68,-771.76,urumqi_rooted
peak_summer_multicity,472,1235.79,4228.48,4340.68,112.2,open_gateway
peak_summer_multicity,473,1806.46,4799.15,4340.68,-458.47,urumqi_rooted
peak_summer_multicity,474,1419.68,4412.37,4340.68,-71.69,urumqi_rooted
peak_summer_multicity,475,2434.71,5427.4,4340.68,-1086.72,urumqi_rooted
peak_summer_multicity,476,2780.62,5773.31,4340.68,-1432.63,urumqi_rooted
peak_summer_multicity,477,1243.96,4236.65,4340.68,104.03,open_gateway
peak_summer_multicity,478,1034.22,4026.91,4340.68,313.77,open_gateway
peak_summer_multicity,479,2625.18,5617.87,4340.68,-1277.19,urumqi_rooted
peak_summer_multicity,480,2309.47,5302.16,4340.68,-961.48,urumqi_rooted
peak_summer_multicity,481,1089.52,4082.21,4340.68,258.47,open_gateway
peak_summer_multicity,482,1427.61,4420.3,4340.68,-79.62,urumqi_rooted
peak_summer_multicity,483,1421.95,4414.64,4340.68,-73.96,urumqi_rooted
peak_summer_multicity,484,2584.93,5577.62,4340.68,-1236.94,urumqi_rooted
peak_summer_multicity,485,2074.95,5067.64,4340.68,-726.96,urumqi_rooted
peak_summer_multicity,486,1995.3,4987.99,4340.68,-647.31,urumqi_rooted
peak_summer_multicity,487,1645.64,4638.33,4340.68,-297.65,urumqi_rooted
peak_summer_multicity,488,1440.49,4433.18,4340.68,-92.5,urumqi_rooted
peak_summer_multicity,489,3027.83,6020.52,4340.68,-1679.84,urumqi_rooted
peak_summer_multicity,490,1743.04,4735.73,4340.68,-395.05,urumqi_rooted
peak_summer_multicity,491,2417.17,5409.86,4340.68,-1069.18,urumqi_rooted
peak_summer_multicity,492,2446.86,5439.55,4340.68,-1098.87,urumqi_rooted
peak_summer_multicity,493,1985.53,4978.22,4340.68,-637.54,urumqi_rooted
peak_summer_multicity,494,3178.03,6170.72,4340.68,-1830.04,urumqi_rooted
peak_summer_multicity,495,2207.71,5200.4,4340.68,-859.72,urumqi_rooted
peak_summer_multicity,496,2604.97,5597.66,4340.68,-1256.98,urumqi_rooted
peak_summer_multicity,497,2271.19,5263.88,4340.68,-923.2,urumqi_rooted
peak_summer_multicity,498,1461.7,4454.39,4340.68,-113.71,urumqi_rooted
peak_summer_multicity,499,1275.01,4267.7,4340.68,72.98,open_gateway
peak_summer_multicity,500,362.1,3354.79,4340.68,985.89,open_gateway
peak_summer_multicity,501,2047.95,5040.64,4340.68,-699.96,urumqi_rooted
peak_summer_multicity,502,1267.79,4260.48,4340.68,80.2,open_gateway
peak_summer_multicity,503,1080.52,4073.21,4340.68,267.47,open_gateway
peak_summer_multicity,504,754.87,3747.56,4340.68,593.12,open_gateway
peak_summer_multicity,505,1696.55,4689.24,4340.68,-348.56,urumqi_rooted
peak_summer_multicity,506,2393.79,5386.48,4340.68,-1045.8,urumqi_rooted
peak_summer_multicity,507,1127.08,4119.77,4340.68,220.91,open_gateway
peak_summer_multicity,508,1265.16,4257.85,4340.68,82.83,open_gateway
peak_summer_multicity,509,2076.12,5068.81,4340.68,-728.13,urumqi_rooted
peak_summer_multicity,510,1610.14,4602.83,4340.68,-262.15,urumqi_rooted
peak_summer_multicity,511,1033.87,4026.56,4340.68,314.12,open_gateway
peak_summer_multicity,512,1315.35,4308.04,4340.68,32.64,open_gateway
peak_summer_multicity,513,2181.92,5174.61,4340.68,-833.93,urumqi_rooted
peak_summer_multicity,514,2501.69,5494.38,4340.68,-1153.7,urumqi_rooted
peak_summer_multicity,515,1522.68,4515.37,4340.68,-174.69,urumqi_rooted
peak_summer_multicity,516,2989.34,5982.03,4340.68,-1641.35,urumqi_rooted
peak_summer_multicity,517,1214.19,4206.88,4340.68,133.8,open_gateway
peak_summer_multicity,518,2431.5,5424.19,4340.68,-1083.51,urumqi_rooted
peak_summer_multicity,519,2145.36,5138.05,4340.68,-797.37,urumqi_rooted
peak_summer_multicity,520,3210.93,6203.62,4340.68,-1862.94,urumqi_rooted
peak_summer_multicity,521,2950.52,5943.21,4340.68,-1602.53,urumqi_rooted
peak_summer_multicity,522,1815.79,4808.48,4340.68,-467.8,urumqi_rooted
peak_summer_multicity,523,2197.62,5190.31,4340.68,-849.63,urumqi_rooted
peak_summer_multicity,524,1475.25,4467.94,4340.68,-127.26,urumqi_rooted
peak_summer_multicity,525,1841.61,4834.3,4340.68,-493.62,urumqi_rooted
peak_summer_multicity,526,2086.96,5079.65,4340.68,-738.97,urumqi_rooted
peak_summer_multicity,527,724.48,3717.17,4340.68,623.51,open_gateway
peak_summer_multicity,528,1036.72,4029.41,4340.68,311.27,open_gateway
peak_summer_multicity,529,684.07,3676.76,4340.68,663.92,open_gateway
peak_summer_multicity,530,870.04,3862.73,4340.68,477.95,open_gateway
peak_summer_multicity,531,1541.72,4534.41,4340.68,-193.73,urumqi_rooted
peak_summer_multicity,532,1515.38,4508.07,4340.68,-167.39,urumqi_rooted
peak_summer_multicity,533,1647.96,4640.65,4340.68,-299.97,urumqi_rooted
peak_summer_multicity,534,1759.37,4752.06,4340.68,-411.38,urumqi_rooted
peak_summer_multicity,535,504.38,3497.07,4340.68,843.61,open_gateway
peak_summer_multicity,536,1527.42,4520.11,4340.68,-179.43,urumqi_rooted
peak_summer_multicity,537,811.75,3804.44,4340.68,536.24,open_gateway
peak_summer_multicity,538,586.17,3578.86,4340.68,761.82,open_gateway
peak_summer_multicity,539,1216.79,4209.48,4340.68,131.2,open_gateway
peak_summer_multicity,540,1401.57,4394.26,4340.68,-53.58,urumqi_rooted
peak_summer_multicity,541,797.84,3790.53,4340.68,550.15,open_gateway
peak_summer_multicity,542,1259.11,4251.8,4340.68,88.88,open_gateway
peak_summer_multicity,543,370.24,3362.93,4340.68,977.75,open_gateway
peak_summer_multicity,544,952.01,3944.7,4340.68,395.98,open_gateway
peak_summer_multicity,545,3327.35,6320.04,4340.68,-1979.36,urumqi_rooted
peak_summer_multicity,546,2159.98,5152.67,4340.68,-811.99,urumqi_rooted
peak_summer_multicity,547,1574.63,4567.32,4340.68,-226.64,urumqi_rooted
peak_summer_multicity,548,1460.25,4452.94,4340.68,-112.26,urumqi_rooted
peak_summer_multicity,549,587.33,3580.02,4340.68,760.66,open_gateway
peak_summer_multicity,550,1565.54,4558.23,4340.68,-217.55,urumqi_rooted
peak_summer_multicity,551,1854.65,4847.34,4340.68,-506.66,urumqi_rooted
peak_summer_multicity,552,1990.76,4983.45,4340.68,-642.77,urumqi_rooted
peak_summer_multicity,553,1555.8,4548.49,4340.68,-207.81,urumqi_rooted
peak_summer_multicity,554,1000.15,3992.84,4340.68,347.84,open_gateway
peak_summer_multicity,555,900.59,3893.28,4340.68,447.4,open_gateway
peak_summer_multicity,556,2397.31,5390.0,4340.68,-1049.32,urumqi_rooted
peak_summer_multicity,557,1396.75,4389.44,4340.68,-48.76,urumqi_rooted
peak_summer_multicity,558,1311.77,4304.46,4340.68,36.22,open_gateway
peak_summer_multicity,559,1538.64,4531.33,4340.68,-190.65,urumqi_rooted
peak_summer_multicity,560,2395.03,5387.72,4340.68,-1047.04,urumqi_rooted
peak_summer_multicity,561,3164.07,6156.76,4340.68,-1816.08,urumqi_rooted
peak_summer_multicity,562,3286.42,6279.11,4340.68,-1938.43,urumqi_rooted
peak_summer_multicity,563,1970.94,4963.63,4340.68,-622.95,urumqi_rooted
peak_summer_multicity,564,2182.31,5175.0,4340.68,-834.32,urumqi_rooted
peak_summer_multicity,565,1675.71,4668.4,4340.68,-327.72,urumqi_rooted
peak_summer_multicity,566,2047.75,5040.44,4340.68,-699.76,urumqi_rooted
peak_summer_multicity,567,2760.89,5753.58,4340.68,-1412.9,urumqi_rooted
peak_summer_multicity,568,2086.24,5078.93,4340.68,-738.25,urumqi_rooted
peak_summer_multicity,569,1804.19,4796.88,4340.68,-456.2,urumqi_rooted
peak_summer_multicity,570,2103.62,5096.31,4340.68,-755.63,urumqi_rooted
peak_summer_multicity,571,1357.43,4350.12,4340.68,-9.44,urumqi_rooted
peak_summer_multicity,572,2333.88,5326.57,4340.68,-985.89,urumqi_rooted
peak_summer_multicity,573,1382.32,4375.01,4340.68,-34.33,urumqi_rooted
peak_summer_multicity,574,1864.7,4857.39,4340.68,-516.71,urumqi_rooted
peak_summer_multicity,575,3283.1,6275.79,4340.68,-1935.11,urumqi_rooted
peak_summer_multicity,576,1017.2,4009.89,4340.68,330.79,open_gateway
peak_summer_multicity,577,1364.49,4357.18,4340.68,-16.5,urumqi_rooted
peak_summer_multicity,578,1192.0,4184.69,4340.68,155.99,open_gateway
peak_summer_multicity,579,2491.75,5484.44,4340.68,-1143.76,urumqi_rooted
peak_summer_multicity,580,2135.22,5127.91,4340.68,-787.23,urumqi_rooted
peak_summer_multicity,581,1567.07,4559.76,4340.68,-219.08,urumqi_rooted
peak_summer_multicity,582,2735.93,5728.62,4340.68,-1387.94,urumqi_rooted
peak_summer_multicity,583,1007.16,3999.85,4340.68,340.83,open_gateway
peak_summer_multicity,584,1575.87,4568.56,4340.68,-227.88,urumqi_rooted
peak_summer_multicity,585,1765.62,4758.31,4340.68,-417.63,urumqi_rooted
peak_summer_multicity,586,1754.29,4746.98,4340.68,-406.3,urumqi_rooted
peak_summer_multicity,587,1356.89,4349.58,4340.68,-8.9,urumqi_rooted
peak_summer_multicity,588,2263.06,5255.75,4340.68,-915.07,urumqi_rooted
peak_summer_multicity,589,503.92,3496.61,4340.68,844.07,open_gateway
peak_summer_multicity,590,1830.74,4823.43,4340.68,-482.75,urumqi_rooted
peak_summer_multicity,591,1634.94,4627.63,4340.68,-286.95,urumqi_rooted
peak_summer_multicity,592,2441.04,5433.73,4340.68,-1093.05,urumqi_rooted
peak_summer_multicity,593,2662.4,5655.09,4340.68,-1314.41,urumqi_rooted
peak_summer_multicity,594,1357.16,4349.85,4340.68,-9.17,urumqi_rooted
peak_summer_multicity,595,2274.81,5267.5,4340.68,-926.82,urumqi_rooted
peak_summer_multicity,596,1547.26,4539.95,4340.68,-199.27,urumqi_rooted
peak_summer_multicity,597,1948.98,4941.67,4340.68,-600.99,urumqi_rooted
peak_summer_multicity,598,2196.21,5188.9,4340.68,-848.22,urumqi_rooted
peak_summer_multicity,599,777.99,3770.68,4340.68,570.0,open_gateway
peak_summer_multicity,600,2950.94,5943.63,4340.68,-1602.95,urumqi_rooted
peak_summer_multicity,601,2111.72,5104.41,4340.68,-763.73,urumqi_rooted
peak_summer_multicity,602,2474.55,5467.24,4340.68,-1126.56,urumqi_rooted
peak_summer_multicity,603,2650.82,5643.51,4340.68,-1302.83,urumqi_rooted
peak_summer_multicity,604,1418.13,4410.82,4340.68,-70.14,urumqi_rooted
peak_summer_multicity,605,863.08,3855.77,4340.68,484.91,open_gateway
peak_summer_multicity,606,1890.89,4883.58,4340.68,-542.9,urumqi_rooted
peak_summer_multicity,607,2455.82,5448.51,4340.68,-1107.83,urumqi_rooted
peak_summer_multicity,608,3044.32,6037.01,4340.68,-1696.33,urumqi_rooted
peak_summer_multicity,609,2360.05,5352.74,4340.68,-1012.06,urumqi_rooted
peak_summer_multicity,610,1060.0,4052.69,4340.68,287.99,open_gateway
peak_summer_multicity,611,509.31,3502.0,4340.68,838.68,open_gateway
peak_summer_multicity,612,1382.26,4374.95,4340.68,-34.27,urumqi_rooted
peak_summer_multicity,613,1231.33,4224.02,4340.68,116.66,open_gateway
peak_summer_multicity,614,2500.47,5493.16,4340.68,-1152.48,urumqi_rooted
peak_summer_multicity,615,1823.55,4816.24,4340.68,-475.56,urumqi_rooted
peak_summer_multicity,616,933.95,3926.64,4340.68,414.04,open_gateway
peak_summer_multicity,617,2577.57,5570.26,4340.68,-1229.58,urumqi_rooted
peak_summer_multicity,618,1660.58,4653.27,4340.68,-312.59,urumqi_rooted
peak_summer_multicity,619,2009.81,5002.5,4340.68,-661.82,urumqi_rooted
peak_summer_multicity,620,2078.93,5071.62,4340.68,-730.94,urumqi_rooted
peak_summer_multicity,621,3176.6,6169.29,4340.68,-1828.61,urumqi_rooted
peak_summer_multicity,622,985.06,3977.75,4340.68,362.93,open_gateway
peak_summer_multicity,623,2883.58,5876.27,4340.68,-1535.59,urumqi_rooted
peak_summer_multicity,624,1676.04,4668.73,4340.68,-328.05,urumqi_rooted
peak_summer_multicity,625,2113.71,5106.4,4340.68,-765.72,urumqi_rooted
peak_summer_multicity,626,1580.9,4573.59,4340.68,-232.91,urumqi_rooted
peak_summer_multicity,627,2273.6,5266.29,4340.68,-925.61,urumqi_rooted
peak_summer_multicity,628,1227.35,4220.04,4340.68,120.64,open_gateway
peak_summer_multicity,629,2582.53,5575.22,4340.68,-1234.54,urumqi_rooted
peak_summer_multicity,630,3099.47,6092.16,4340.68,-1751.48,urumqi_rooted
peak_summer_multicity,631,1514.35,4507.04,4340.68,-166.36,urumqi_rooted
peak_summer_multicity,632,1655.71,4648.4,4340.68,-307.72,urumqi_rooted
peak_summer_multicity,633,2185.3,5177.99,4340.68,-837.31,urumqi_rooted
peak_summer_multicity,634,1505.96,4498.65,4340.68,-157.97,urumqi_rooted
peak_summer_multicity,635,1772.81,4765.5,4340.68,-424.82,urumqi_rooted
peak_summer_multicity,636,1643.65,4636.34,4340.68,-295.66,urumqi_rooted
peak_summer_multicity,637,2608.51,5601.2,4340.68,-1260.52,urumqi_rooted
peak_summer_multicity,638,1635.52,4628.21,4340.68,-287.53,urumqi_rooted
peak_summer_multicity,639,1550.86,4543.55,4340.68,-202.87,urumqi_rooted
peak_summer_multicity,640,1205.6,4198.29,4340.68,142.39,open_gateway
peak_summer_multicity,641,1737.66,4730.35,4340.68,-389.67,urumqi_rooted
peak_summer_multicity,642,1457.26,4449.95,4340.68,-109.27,urumqi_rooted
peak_summer_multicity,643,1825.89,4818.58,4340.68,-477.9,urumqi_rooted
peak_summer_multicity,644,815.96,3808.65,4340.68,532.03,open_gateway
peak_summer_multicity,645,2825.62,5818.31,4340.68,-1477.63,urumqi_rooted
peak_summer_multicity,646,1671.83,4664.52,4340.68,-323.84,urumqi_rooted
peak_summer_multicity,647,1272.95,4265.64,4340.68,75.04,open_gateway
peak_summer_multicity,648,1239.76,4232.45,4340.68,108.23,open_gateway
peak_summer_multicity,649,1881.01,4873.7,4340.68,-533.02,urumqi_rooted
peak_summer_multicity,650,1502.03,4494.72,4340.68,-154.04,urumqi_rooted
peak_summer_multicity,651,918.92,3911.61,4340.68,429.07,open_gateway
peak_summer_multicity,652,1694.25,4686.94,4340.68,-346.26,urumqi_rooted
peak_summer_multicity,653,1531.46,4524.15,4340.68,-183.47,urumqi_rooted
peak_summer_multicity,654,1980.12,4972.81,4340.68,-632.13,urumqi_rooted
peak_summer_multicity,655,1892.51,4885.2,4340.68,-544.52,urumqi_rooted
peak_summer_multicity,656,509.34,3502.03,4340.68,838.65,open_gateway
peak_summer_multicity,657,2702.6,5695.29,4340.68,-1354.61,urumqi_rooted
peak_summer_multicity,658,1393.8,4386.49,4340.68,-45.81,urumqi_rooted
peak_summer_multicity,659,1192.64,4185.33,4340.68,155.35,open_gateway
peak_summer_multicity,660,2890.01,5882.7,4340.68,-1542.02,urumqi_rooted
peak_summer_multicity,661,2569.11,5561.8,4340.68,-1221.12,urumqi_rooted
peak_summer_multicity,662,3367.62,6360.31,4340.68,-2019.63,urumqi_rooted
peak_summer_multicity,663,801.72,3794.41,4340.68,546.27,open_gateway
peak_summer_multicity,664,2424.71,5417.4,4340.68,-1076.72,urumqi_rooted
peak_summer_multicity,665,1642.1,4634.79,4340.68,-294.11,urumqi_rooted
peak_summer_multicity,666,1767.79,4760.48,4340.68,-419.8,urumqi_rooted
peak_summer_multicity,667,1043.48,4036.17,4340.68,304.51,open_gateway
peak_summer_multicity,668,960.73,3953.42,4340.68,387.26,open_gateway
peak_summer_multicity,669,3043.83,6036.52,4340.68,-1695.84,urumqi_rooted
peak_summer_multicity,670,1628.54,4621.23,4340.68,-280.55,urumqi_rooted
peak_summer_multicity,671,1552.84,4545.53,4340.68,-204.85,urumqi_rooted
peak_summer_multicity,672,2485.34,5478.03,4340.68,-1137.35,urumqi_rooted
peak_summer_multicity,673,1475.13,4467.82,4340.68,-127.14,urumqi_rooted
peak_summer_multicity,674,1038.73,4031.42,4340.68,309.26,open_gateway
peak_summer_multicity,675,1371.34,4364.03,4340.68,-23.35,urumqi_rooted
peak_summer_multicity,676,1965.15,4957.84,4340.68,-617.16,urumqi_rooted
peak_summer_multicity,677,3287.93,6280.62,4340.68,-1939.94,urumqi_rooted
peak_summer_multicity,678,1014.84,4007.53,4340.68,333.15,open_gateway
peak_summer_multicity,679,1289.89,4282.58,4340.68,58.1,open_gateway
peak_summer_multicity,680,1883.4,4876.09,4340.68,-535.41,urumqi_rooted
peak_summer_multicity,681,3374.75,6367.44,4340.68,-2026.76,urumqi_rooted
peak_summer_multicity,682,2296.54,5289.23,4340.68,-948.55,urumqi_rooted
peak_summer_multicity,683,2079.83,5072.52,4340.68,-731.84,urumqi_rooted
peak_summer_multicity,684,2674.72,5667.41,4340.68,-1326.73,urumqi_rooted
peak_summer_multicity,685,1053.25,4045.94,4340.68,294.74,open_gateway
peak_summer_multicity,686,1493.06,4485.75,4340.68,-145.07,urumqi_rooted
peak_summer_multicity,687,1803.25,4795.94,4340.68,-455.26,urumqi_rooted
peak_summer_multicity,688,1904.48,4897.17,4340.68,-556.49,urumqi_rooted
peak_summer_multicity,689,2548.6,5541.29,4340.68,-1200.61,urumqi_rooted
peak_summer_multicity,690,1871.48,4864.17,4340.68,-523.49,urumqi_rooted
peak_summer_multicity,691,933.56,3926.25,4340.68,414.43,open_gateway
peak_summer_multicity,692,1139.12,4131.81,4340.68,208.87,open_gateway
peak_summer_multicity,693,791.84,3784.53,4340.68,556.15,open_gateway
peak_summer_multicity,694,1757.68,4750.37,4340.68,-409.69,urumqi_rooted
peak_summer_multicity,695,2080.52,5073.21,4340.68,-732.53,urumqi_rooted
peak_summer_multicity,696,1155.2,4147.89,4340.68,192.79,open_gateway
peak_summer_multicity,697,3219.82,6212.51,4340.68,-1871.83,urumqi_rooted
peak_summer_multicity,698,836.81,3829.5,4340.68,511.18,open_gateway
peak_summer_multicity,699,1969.17,4961.86,4340.68,-621.18,urumqi_rooted
peak_summer_multicity,700,2174.63,5167.32,4340.68,-826.64,urumqi_rooted
peak_summer_multicity,701,2350.42,5343.11,4340.68,-1002.43,urumqi_rooted
peak_summer_multicity,702,1809.93,4802.62,4340.68,-461.94,urumqi_rooted
peak_summer_multicity,703,2305.41,5298.1,4340.68,-957.42,urumqi_rooted
peak_summer_multicity,704,1505.33,4498.02,4340.68,-157.34,urumqi_rooted
peak_summer_multicity,705,2296.18,5288.87,4340.68,-948.19,urumqi_rooted
peak_summer_multicity,706,1178.59,4171.28,4340.68,169.4,open_gateway
peak_summer_multicity,707,1688.25,4680.94,4340.68,-340.26,urumqi_rooted
peak_summer_multicity,708,658.07,3650.76,4340.68,689.92,open_gateway
peak_summer_multicity,709,1901.95,4894.64,4340.68,-553.96,urumqi_rooted
peak_summer_multicity,710,2048.35,5041.04,4340.68,-700.36,urumqi_rooted
peak_summer_multicity,711,2209.61,5202.3,4340.68,-861.62,urumqi_rooted
peak_summer_multicity,712,1882.48,4875.17,4340.68,-534.49,urumqi_rooted
peak_summer_multicity,713,1371.27,4363.96,4340.68,-23.28,urumqi_rooted
peak_summer_multicity,714,1012.25,4004.94,4340.68,335.74,open_gateway
peak_summer_multicity,715,1811.76,4804.45,4340.68,-463.77,urumqi_rooted
peak_summer_multicity,716,1267.16,4259.85,4340.68,80.83,open_gateway
peak_summer_multicity,717,2899.98,5892.67,4340.68,-1551.99,urumqi_rooted
peak_summer_multicity,718,1553.21,4545.9,4340.68,-205.22,urumqi_rooted
peak_summer_multicity,719,2046.94,5039.63,4340.68,-698.95,urumqi_rooted
peak_summer_multicity,720,3145.02,6137.71,4340.68,-1797.03,urumqi_rooted
peak_summer_multicity,721,2216.95,5209.64,4340.68,-868.96,urumqi_rooted
peak_summer_multicity,722,1264.75,4257.44,4340.68,83.24,open_gateway
peak_summer_multicity,723,2049.34,5042.03,4340.68,-701.35,urumqi_rooted
peak_summer_multicity,724,1488.28,4480.97,4340.68,-140.29,urumqi_rooted
peak_summer_multicity,725,1152.44,4145.13,4340.68,195.55,open_gateway
peak_summer_multicity,726,1822.1,4814.79,4340.68,-474.11,urumqi_rooted
peak_summer_multicity,727,2203.8,5196.49,4340.68,-855.81,urumqi_rooted
